model_id,rmse,mse,mae,rmsle,mean_residual_deviance
DeepLearning_grid_1_AutoML_1_20260320_101042_model_12,3.034945561086629,9.210894558759437,2.4297676284750054,,9.210894558759437
DeepLearning_grid_1_AutoML_1_20260320_101042_model_14,3.0378588101354462,9.22858615031755,2.430022733064377,,9.22858615031755
DeepLearning_grid_1_AutoML_1_20260320_101042_model_2,3.0441979141887123,9.267140940750908,2.4399019956212467,,9.267140940750908
DeepLearning_grid_1_AutoML_1_20260320_101042_model_4,3.0467733140963484,9.282827627489644,2.43872133488057,,9.282827627489644
DeepLearning_grid_1_AutoML_1_20260320_101042_model_9,3.0480277427673865,9.29047312067965,2.436995059256802,,9.29047312067965
DeepLearning_grid_1_AutoML_1_20260320_101042_model_13,3.050623912609959,9.306306256187696,2.440638939645239,,9.306306256187696
GBM_grid_1_AutoML_1_20260320_101042_model_9,3.0513484704012663,9.310727487820149,2.4397533327971264,,9.310727487820149
DeepLearning_grid_1_AutoML_1_20260320_101042_model_1,3.0542284181806507,9.32831123042228,2.441923297671095,,9.32831123042228
DeepLearning_grid_1_AutoML_1_20260320_101042_model_17,3.058414132490608,9.353897005818276,2.4495231225131398,,9.353897005818276
DeepLearning_grid_1_AutoML_1_20260320_101042_model_21,3.059882213327917,9.362879159440554,2.445892395653133,,9.362879159440554
GBM_grid_1_AutoML_1_20260320_101042_model_20,3.063482621296891,9.38492577098807,2.451363084518212,,9.38492577098807
XGBoost_grid_1_AutoML_1_20260320_101042_model_36,3.0645028759559203,9.391177876742107,2.4496178978184004,,9.391177876742107
GBM_grid_1_AutoML_1_20260320_101042_model_12,3.067073829559542,9.406941875969034,2.450687965125421,,9.406941875969034
GBM_grid_1_AutoML_1_20260320_101042_model_13,3.067662882823334,9.410555562651968,2.454549620228641,,9.410555562651968
XGBoost_grid_1_AutoML_1_20260320_101042_model_25,3.068020125809903,9.412747492374614,2.457952178087569,,9.412747492374614
DeepLearning_grid_1_AutoML_1_20260320_101042_model_15,3.0686489058726885,9.416606107513648,2.458086572307995,,9.416606107513648
DeepLearning_grid_1_AutoML_1_20260320_101042_model_10,3.0688980685011304,9.41813535484997,2.459502232378559,,9.41813535484997
XGBoost_grid_1_AutoML_1_20260320_101042_model_38,3.073108259220289,9.443994372887955,2.45553296101985,,9.443994372887955
XGBoost_grid_1_AutoML_1_20260320_101042_model_1,3.0731299035466275,9.444127404072503,2.457345495670592,,9.444127404072503
GBM_grid_1_AutoML_1_20260320_101042_model_8,3.073758088647383,9.447988787525212,2.4616987651540367,,9.447988787525212
GBM_grid_1_AutoML_1_20260320_101042_model_18,3.0743423323514105,9.45158077648791,2.461221108794041,,9.45158077648791
DeepLearning_1_AutoML_1_20260320_101042,3.074582263558268,9.45305609538708,2.457535827330445,,9.45305609538708
GBM_grid_1_AutoML_1_20260320_101042_model_22,3.074701489319468,9.453789248423355,2.458157023830537,,9.453789248423355
DeepLearning_grid_1_AutoML_1_20260320_101042_model_16,3.074749635973386,9.454085323918472,2.457207930047691,,9.454085323918472
DeepLearning_grid_1_AutoML_1_20260320_101042_model_19,3.075566860005235,9.45911151036246,2.464016850067294,,9.45911151036246
XGBoost_grid_1_AutoML_1_20260320_101042_model_44,3.0760574037723054,9.462129151302417,2.459157817418617,,9.462129151302417
