mean_pdp,ground_truth_pdp
-1.9877216952954637,-2.240854522144642
-1.9795636454906955,-2.218699603393223
-1.971401117134923,-2.196544684641804
-1.9632294844969913,-2.174389765890385
-1.955053152807168,-2.152234847138966
-1.9468697149235108,-2.130079928387547
-1.9386826541476871,-2.107925009636128
-1.9304930490347054,-2.085770090884709
-1.922299678096617,-2.06361517213329
-1.9141012332034961,-2.0414602533818713
-1.905899405821442,-2.019305334630452
-1.8976963917029452,-1.9971504158790332
-1.8894915823726428,-1.9749954971276145
-1.8812864515996643,-1.9528405783761955
-1.8730779235622084,-1.9306856596247763
-1.864861983640741,-1.9085307408733574
-1.85663973369361,-1.8863758221219384
-1.8484140055745932,-1.8642209033705193
-1.840181898423035,-1.8420659846191003
-1.7200490424964496,-1.8199110658676814
-1.8041180889236932,-1.7977561471162626
-1.77892312655318,-1.7756012283648437
-1.7706695118020148,-1.7534463096134245
-1.7712696009180595,-1.731291390862006
-1.927432711326416,-1.7091364721105866
-1.6541999438494084,-1.6869815533591674
-1.625746250798689,-1.6648266346077485
-1.6174675151153286,-1.6426717158563298
-1.6076552517771099,-1.6205167971049106
-1.574764662457798,-1.5983618783534916
-1.5561435967816155,-1.5762069596020727
-1.5191622797332514,-1.5540520408506537
-1.5108611687308826,-1.5318971220992348
-1.5025554565262957,-1.5097422033478156
-1.4894410377094018,-1.4875872845963969
-1.4786602582597093,-1.4654323658449777
-1.452865026108668,-1.443277447093559
-1.43017846097373,-1.4211225283421398
-1.4089852296042984,-1.3989676095907209
-1.3704482482624822,-1.376812690839302
-1.3563182541206864,-1.354657772087883
-1.3459139429127098,-1.3325028533364638
-1.2782055637208645,-1.310347934585045
-1.3022540521362675,-1.288193015833626
-1.256822997795862,-1.2660380970822072
-1.2295048310850716,-1.243883178330788
-1.164780890586324,-1.221728259579369
-1.134333750810485,-1.19957334082795
-1.1140689441794709,-1.177418422076531
-1.0980618849988761,-1.1552635033251124
-1.0896539914366812,-1.1331085845736932
-1.0496603504695654,-1.1109536658222743
-0.9841304591967561,-1.0887987470708553
-0.9760522076609762,-1.0666438283194364
-0.9644479280498146,-1.0444889095680172
-0.9532771622123364,-1.0223339908165985
-0.9418693935501484,-1.0001790720651793
-0.9250499532839053,-0.9780241533137605
-0.9289763595441567,-0.9558692345623414
-0.842542103923777,-0.9337143158109223
-0.8427533852102087,-0.9115593970595035
-0.8343009142119967,-0.8894044783080844
-0.826720993357802,-0.8672495595566656
-0.8092892929831973,-0.8450946408052463
-0.7923510699138344,-0.8229397220538276
-0.7713912412761568,-0.8007848033024089
-0.6816254587473084,-0.7786298845509896
-0.6640030672855838,-0.7564749657995706
-0.6479500564187366,-0.7343200470481517
-0.6394584253488773,-0.7121651282967326
-0.6284417177614864,-0.6900102095453138
-0.6201976822085625,-0.6678552907938946
-0.6023843101073748,-0.645700372042476
-0.5609900683646287,-0.6235454532910567
-0.5332317350965272,-0.601390534539638
-0.5227302979060033,-0.5792356157882188
-0.5115440305583633,-0.5570806970368
-0.43947666021604964,-0.534925778285381
-0.39639297327911366,-0.512770859533962
-0.39876899882774647,-0.49061594078254295
-0.3852103692192088,-0.46846102203112394
-0.37664296073599707,-0.4463061032797051
-0.3631119670495309,-0.42415118452828593
-0.3545291649761888,-0.4019962657768672
-0.3327480915335257,-0.37984134702544836
-0.32415175214890896,-0.35768642827402913
-0.3155496518459353,-0.33553150952261024
-0.3069392240671494,-0.3133765907711912
-0.29832279132454054,-0.2912216720197723
-0.289701137522574,-0.2690667532683531
-0.2241434062198926,-0.2469118345169342
-0.2155091224412031,-0.22475691576551549
-0.2068659685012092,-0.20260199701409617
-0.19821979912753074,-0.18044707826267745
-0.18956755759994245,-0.1582921595112583
-0.02850111234152918,-0.1361372407598396
-0.019839490742167964,-0.11398232200842048
-0.011168475940772462,-0.09182740325700152
-0.0024951898497302346,-0.06967248450558254
0.006183183478580027,-0.047517565754163486
