mean_pdp,ground_truth_pdp
-1.9645772526284127,-2.240854522144642
-1.9573548591708672,-2.218699603393223
-1.9501225048697985,-2.196544684641804
-1.942883053174856,-2.174389765890385
-1.9356345822811754,-2.152234847138966
-1.9283809859935535,-2.130079928387547
-1.921153761097076,-2.107925009636128
-1.9131391144669838,-2.085770090884709
-1.905098607841944,-2.06361517213329
-1.8945030481898921,-2.0414602533818713
-1.887201395905643,-2.019305334630452
-1.8797332127172937,-1.9971504158790332
-1.8720183562894968,-1.9749954971276145
-1.8671919411024505,-1.9528405783761955
-1.8612732256662425,-1.9306856596247763
-1.855459029888244,-1.9085307408733574
-1.850032292271775,-1.8863758221219384
-1.8459977698217962,-1.8642209033705193
-1.8439717187061693,-1.8420659846191003
-1.9254169093603273,-1.8199110658676814
-1.9219386910046972,-1.7977561471162626
-1.9093505144963772,-1.7756012283648437
-1.849039337119396,-1.7534463096134245
-1.8310034585710497,-1.731291390862006
-1.4937476419268632,-1.7091364721105866
-1.5689324789802774,-1.6869815533591674
-1.4382707168135853,-1.6648266346077485
-1.5138980235032853,-1.6426717158563298
-1.4956082419143677,-1.6205167971049106
-1.4831602936983503,-1.5983618783534916
-1.4553493321418738,-1.5762069596020727
-1.4516534561392547,-1.5540520408506537
-1.443145250278165,-1.5318971220992348
-1.4311682117737754,-1.5097422033478156
-1.4206561670747955,-1.4875872845963969
-1.399758457647737,-1.4654323658449777
-1.3912670202259776,-1.443277447093559
-1.3721840725527332,-1.4211225283421398
-1.363793432476457,-1.3989676095907209
-1.3514529652830718,-1.376812690839302
-1.2837855439020265,-1.354657772087883
-1.2640157708554531,-1.3325028533364638
-1.223865852300069,-1.310347934585045
-1.22049400947954,-1.288193015833626
-1.1991472683668847,-1.2660380970822072
-1.1893635478432352,-1.243883178330788
-1.1789812108027777,-1.221728259579369
-1.1742741249804964,-1.19957334082795
-1.1191371499053246,-1.177418422076531
-1.0962667943911542,-1.1552635033251124
-1.0831973262300127,-1.1331085845736932
-1.0392268168760113,-1.1109536658222743
-0.9195097255779938,-1.0887987470708553
-0.8859079771470484,-1.0666438283194364
-0.8715723531841485,-1.0444889095680172
-0.8557233564770815,-1.0223339908165985
-0.8361591224297171,-1.0001790720651793
-0.8130324543911239,-0.9780241533137605
-0.8066936876269679,-0.9558692345623414
-0.7836985412225459,-0.9337143158109223
-0.7758593587474191,-0.9115593970595035
-0.7852481596756147,-0.8894044783080844
-0.775731704293558,-0.8672495595566656
-0.7618964205545623,-0.8450946408052463
-0.7440520635546395,-0.8229397220538276
-0.7322685317404389,-0.8007848033024089
-0.7128070111079666,-0.7786298845509896
-0.6490328880347453,-0.7564749657995706
-0.7369453054549084,-0.7343200470481517
-0.5960096272973642,-0.7121651282967326
-0.5831715620067425,-0.6900102095453138
-0.568057793026139,-0.6678552907938946
-0.5615367405640953,-0.645700372042476
-0.5498677826360168,-0.6235454532910567
-0.5429189695829991,-0.601390534539638
-0.5323121254310917,-0.5792356157882188
-0.5351740459706067,-0.5570806970368
-0.5324441606967256,-0.534925778285381
-0.5317589275537701,-0.512770859533962
-0.5259021860793851,-0.49061594078254295
-0.5234484806008889,-0.46846102203112394
-0.5411908058440889,-0.4463061032797051
-0.5364243997805074,-0.42415118452828593
-0.5374790399026683,-0.4019962657768672
-0.6667037024911211,-0.37984134702544836
-0.6657931180667015,-0.35768642827402913
-0.6578440157277838,-0.33553150952261024
-0.6545419677079526,-0.3133765907711912
-0.5275792668790085,-0.2912216720197723
-0.5215120805271274,-0.2690667532683531
-0.5194707591112545,-0.2469118345169342
-0.5163231608701325,-0.22475691576551549
-0.4417014825346895,-0.20260199701409617
-0.4414927968380253,-0.18044707826267745
-0.443771402498691,-0.1582921595112583
-0.43921012939159504,-0.1361372407598396
-0.43731728093490574,-0.11398232200842048
-0.4356703909642297,-0.09182740325700152
-0.4325999234262946,-0.06967248450558254
-0.4315960616767754,-0.047517565754163486
