mean_pdp,ground_truth_pdp
0.0640760428484567,0.04263896128842751
0.09993350221917678,0.07497809515906471
0.15719486643792563,0.10731722902970219
0.22648406013820147,0.1396563629003394
0.2195482842616272,0.1719954967709768
0.3076981570781203,0.20433463064161425
0.29032607260317095,0.2366737645122515
0.2789632963578209,0.26901289838288894
0.31714969779924435,0.3013520322535262
0.32182882280707165,0.3336911661241636
0.3171215895883763,0.366030299994801
0.3207411771234214,0.3983694338654383
0.404909859939597,0.43070856773607546
0.5416412575073544,0.4630477016067129
0.5131321735007485,0.4953868354773502
0.5386214104447273,0.5277259693479877
0.5691764837071617,0.5600651032186248
0.6190102362084163,0.5924042370892623
0.6393539295575796,0.6247433709598997
0.6695538000583177,0.6570825048305369
0.7415470224250756,0.6894216387011742
0.7672093488724779,0.7217607725718118
0.7772423590426191,0.754099906442449
0.79254939525453,0.7864390403130864
0.7657612357710549,0.8187781741837238
0.8007766218691492,0.8511173080543609
0.8174506917880152,0.8834564419249984
0.8712843583135547,0.9157955757956355
0.8792560664629255,0.948134709666273
0.9565889833627459,0.9804738435369105
0.9994092068995905,1.0128129774075476
1.0373208164091983,1.0451521112781852
1.0669643065501853,1.0774912451488223
1.1258855300759938,1.1098303790194597
1.127925868692018,1.142169512890097
1.162725890331749,1.1745086467607344
1.1978352781348351,1.2068477806313718
1.2152696540024286,1.2391869145020091
1.2562156305820849,1.2715260483726463
1.2943322443209873,1.3038651822432838
1.3523779787663415,1.336204316113921
1.4366510338998277,1.3685434499845586
1.4611906238586676,1.400882583855196
1.5137550786281635,1.433221717725833
1.5049193140744173,1.4655608515964704
1.5014242225309786,1.4978999854671078
1.501722117613117,1.5302391193377451
1.5086033010320241,1.5625782532083825
1.496310179419704,1.5949173870790199
1.5417338268934093,1.6272565209496574
1.6291474618301947,1.6595956548202946
1.6951942700647116,1.6919347886909315
1.7090429854822564,1.7242739225615693
1.7576040656718817,1.7566130564322067
1.733560439378754,1.7889521903028436
1.7401295498336868,1.8212913241734812
1.8705252271836572,1.8536304580441185
1.91357473156925,1.8859695919147559
1.8903975403193605,1.9183087257853935
1.8875860393487944,1.9506478596560308
1.9360424332175108,1.9829869935266682
2.0023496486553687,2.0153261273973055
2.03804941038924,2.0476652612679427
2.0772260195397663,2.08000439513858
2.0981709751980904,2.1123435290092174
2.099621062487293,2.1446826628798545
2.110439176561993,2.1770217967504917
2.1253847329423614,2.2093609306211293
2.173721573438907,2.2417000644917664
2.194898059986796,2.274039198362404
2.220766127215309,2.306378332233041
2.2512589660850595,2.3387174661036787
2.2903849314132985,2.3710565999743163
2.26106922373291,2.403395733844953
2.353630199482644,2.4357348677155906
2.4397953277543674,2.4680740015862286
2.49655724854397,2.5004131354568653
2.5221087119302528,2.532752269327503
2.518342662289837,2.5650914031981396
2.5618487769477833,2.597430537068777
2.609190420104164,2.6297696709394147
2.6086375015728662,2.6621088048100523
2.6480209195085886,2.694447938680689
2.653373525154078,2.7267870725513266
2.69123634777597,2.759126206421964
2.688723987278761,2.7914653402926013
2.6922433863735633,2.823804474163239
2.7584583697049654,2.856143608033876
2.7721149135420595,2.8884827419045136
2.81125931368357,2.920821875775151
2.8333588534685075,2.953161009645788
2.8733161510152945,2.9855001435164255
2.9029241294164394,3.0178392773870626
2.955056669338517,3.0501784112576997
3.0468806797419346,3.0825175451283378
2.980158472707664,3.1148566789989744
2.9618234010827655,3.147195812869612
2.878195300041213,3.1795349467402496
2.955528589696395,3.211874080610887
3.0569595531820744,3.2442132144815243
