model_id,rmse,mse,mae,rmsle,mean_residual_deviance
GBM_grid_1_AutoML_1_20260318_71746_model_9,2.032009669830473,4.129063298284548,1.613590240818498,,4.129063298284548
DeepLearning_grid_1_AutoML_1_20260318_71746_model_2,2.048586648951319,4.196707258261595,1.628876691405835,,4.196707258261595
DeepLearning_grid_1_AutoML_1_20260318_71746_model_4,2.0505769583808817,4.204865862242588,1.629742273974113,,4.204865862242588
GBM_grid_1_AutoML_1_20260318_71746_model_8,2.050829420399467,4.205901311576014,1.6257832753328645,,4.205901311576014
DeepLearning_grid_1_AutoML_1_20260318_71746_model_9,2.053273470884837,4.215931946239466,1.628536369454331,,4.215931946239466
GBM_5_AutoML_1_20260318_71746,2.053634069426081,4.217412891107527,1.630462507042514,,4.217412891107527
GBM_1_AutoML_1_20260318_71746,2.057031983495217,4.231380581122269,1.6307351062492792,,4.231380581122269
GBM_grid_1_AutoML_1_20260318_71746_model_10,2.058041514208648,4.235534874206225,1.6328966334859756,,4.235534874206225
DeepLearning_grid_1_AutoML_1_20260318_71746_model_1,2.0619782904676778,4.251754470360007,1.6363368345965863,,4.251754470360007
GBM_grid_1_AutoML_1_20260318_71746_model_7,2.064429121620283,4.261867598193892,1.639631018106256,,4.261867598193892
GBM_grid_1_AutoML_1_20260318_71746_model_12,2.066052420553872,4.268572604476513,1.6371569406133484,,4.268572604476513
GBM_2_AutoML_1_20260318_71746,2.0669430900019408,4.27225373730677,1.6446225591583727,,4.27225373730677
GBM_grid_1_AutoML_1_20260318_71746_model_2,2.0671866769420344,4.273260757326651,1.6378985321088302,,4.273260757326651
XGBoost_grid_1_AutoML_1_20260318_71746_model_25,2.0689549880098883,4.280574742410997,1.6434268279977375,,4.280574742410997
GBM_grid_1_AutoML_1_20260318_71746_model_13,2.0692678428731788,4.281869405549019,1.6432783583140969,,4.281869405549019
GBM_grid_1_AutoML_1_20260318_71746_model_16,2.074315341053768,4.302784134131011,1.644646434575724,,4.302784134131011
XGBoost_grid_1_AutoML_1_20260318_71746_model_1,2.0756541393390737,4.308340106155431,1.644885325139272,,4.308340106155431
GBM_grid_1_AutoML_1_20260318_71746_model_3,2.078396083461265,4.319730279747126,1.6520809004515984,,4.319730279747126
