mean_pdp,ground_truth_pdp
-3.108359598016837,-3.271844907789871
-3.1333106448783994,-3.2274025341249515
-2.9726927399064302,-3.182960160460033
-3.026562668783253,-3.1385177867951133
-2.9720069366183517,-3.0940754131301946
-2.9505217101317687,-3.049633039465275
-2.9340990173332657,-3.005190665800356
-2.832224045781397,-2.960748292135437
-2.793353633737385,-2.916305918470518
-2.7588985933537336,-2.8718635448055987
-2.664290442160708,-2.8274211711406796
-2.6244184981208463,-2.7829787974757605
-2.59329969829028,-2.738536423810842
-2.537443310116037,-2.6940940501459223
-2.5198874872795662,-2.649651676481003
-2.4982627995923403,-2.6052093028160836
-2.476599122497054,-2.560766929151165
-2.3864856819730025,-2.5163245554862455
-2.3084719873825676,-2.471882181821327
-2.286247111460044,-2.4274398081564077
-2.238812988211693,-2.382997434491489
-2.2133619415448647,-2.3385550608265695
-2.18056287607926,-2.294112687161651
-2.137106517773305,-2.2496703134967313
-2.023576834038388,-2.2052279398318126
-1.9346264702447624,-2.160785566166893
-1.8882987008145846,-2.1163431925019744
-1.8679768417792437,-2.071900818837055
-1.848175095397108,-2.0274584451721362
-1.7887244518379586,-1.9830160715072165
-1.7605549814657793,-1.9385736978422974
-1.7143918659298207,-1.8941313241773783
-1.6996076907535353,-1.8496889505124596
-1.6827454191537252,-1.8052465768475403
-1.6393612994714477,-1.7608042031826214
-1.6148844224878147,-1.7163618295177023
-1.6346528635508026,-1.671919455852783
-1.5646519613155718,-1.6274770821878637
-1.521818938543887,-1.5830347085229448
-1.4860571789287154,-1.5385923348580257
-1.4358907916186765,-1.4941499611931068
-1.4074972081753798,-1.4497075875281875
-1.339994502179731,-1.4052652138632682
-1.314128266564341,-1.360822840198349
-1.293341242715465,-1.3163804665334304
-1.2704278002621623,-1.2719380928685111
-1.2450193446888433,-1.2274957192035922
-1.2210566422201048,-1.183053345538673
-1.1870776427575565,-1.1386109718737536
-1.1726626537458595,-1.0941685982088345
-1.1318997441440835,-1.0497262245439158
-1.10312637476204,-1.0052838508789965
-0.9623690151611605,-0.9608414772140775
-0.8052230216930665,-0.9163991035491584
-0.7666784654956487,-0.8719567298842394
-0.7186505331721659,-0.8275143562193203
-0.5965126541156722,-0.7830719825544014
-0.5420960995337767,-0.7386296088894821
-0.5138881613951558,-0.6941872352245626
-0.48863546850941864,-0.6497448615596436
-0.43098425422719205,-0.6053024878947245
-0.4038674650693387,-0.5608601142298054
-0.37999436098795164,-0.5164177405648864
-0.33351327384255874,-0.47197536689996733
-0.2996372557203884,-0.42753299323504845
-0.22144023768029902,-0.38309061957012924
-0.19938723649906528,-0.33864824590521025
-0.16764617094187506,-0.29420587224029116
-0.15027723073633698,-0.24976349857537217
-0.06270613402357118,-0.20532112491045296
-0.034414068002591766,-0.16087875124553402
-0.01680425089096526,-0.11643637758061445
0.010153863978737455,-0.07199400391569538
0.03446684354475634,-0.027551630250776272
0.05846266936925566,0.01689074341414286
0.10688256141828531,0.061333117079061784
0.12904885323070647,0.10577549074398071
0.15780648277782186,0.15021786440889995
0.20864151163630096,0.19466023807381894
0.21004148399106587,0.23910261173873815
0.2776137057266779,0.28354498540365697
0.3187975284798164,0.3279873590685761
0.38066422325853055,0.37242973273349517
0.43034028815826747,0.4168721063984142
0.4776485851627036,0.46131448006333375
0.620908427156428,0.505756853728253
0.6156414641267323,0.5501992273931721
0.6343105837983477,0.5946416010580909
0.6551947083442105,0.6390839747230098
0.6883477010791942,0.6835263483879291
0.7062009641816132,0.7279687220528481
0.7460629189252826,0.7724110957177673
0.8957945926376946,0.8168534693826862
0.9249034375614305,0.8612958430476054
0.9941001496963506,0.9057382167125244
1.03058897126629,0.9501805903774435
1.1171132064765463,0.9946229640423632
1.1075613061578964,1.0390653377072823
1.1648342755689298,1.0835077113722014
1.2012248693702103,1.1279500850371202
