mean_pdp,ground_truth_pdp
-1.9845895756395477,-2.8836812067745248
-1.9750321366805987,-2.845920925840411
-1.9654277703705936,-2.8081606449062977
-1.9557747753648949,-2.7704003639721844
-1.9460799417498122,-2.7326400830380706
-1.9363403646942472,-2.6948798021039573
-1.931865946774534,-2.657119521169844
-1.9220650788568114,-2.61935924023573
-1.9162328572778344,-2.581598959301617
-1.906413685156952,-2.5438386783675035
-1.8969018262563955,-2.5060783974333907
-1.8872017842559443,-2.4683181164992773
-1.8778674980011147,-2.430557835565163
-1.9024810726569898,-2.3927975546310507
-1.8921261148011486,-2.3550372736969374
-1.9206361604463829,-2.3172769927628236
-1.9234180609857974,-2.2795167118287107
-1.9177236181275934,-2.241756430894597
-1.9053157827752953,-2.2039961499604837
-1.8850562772017638,-2.1662358690263703
-1.839305834252887,-2.1284755880922566
-1.7338159745615187,-2.0907153071581432
-1.760414886850988,-2.05295502622403
-1.776648428841589,-2.015194745289916
-1.7462145855913065,-1.977434464355803
-1.7506087970292952,-1.9396741834216897
-1.724727204533123,-1.9019139024875766
-1.7117172393273996,-1.864153621553463
-1.5956222221005334,-1.8263933406193498
-1.5932681509184092,-1.7886330596852364
-1.5553408954029562,-1.7508727787511227
-1.5261056972236602,-1.7131124978170094
-1.4983923657344067,-1.675352216882896
-1.4688409406032996,-1.6375919359487827
-1.467985636237401,-1.5998316550146692
-1.4669636846749448,-1.5620713740805559
-1.4165764799143787,-1.5243110931464423
-1.3614061602246994,-1.4865508122123294
-1.32393713863398,-1.4487905312782157
-1.3272380354175255,-1.4110302503441023
-1.2029079791765083,-1.373269969409989
-1.187609722094889,-1.3355096884758755
-1.1658696421349466,-1.2977494075417624
-1.130838709199472,-1.2599891266076488
-1.110669917698775,-1.2222288456735353
-1.0853418836506867,-1.184468564739422
-1.010800488423466,-1.1467082838053086
-1.0005974093030263,-1.1089480028711953
-0.9556274484008398,-1.071187721937082
-0.9232668132849299,-1.0334274410029687
-0.905406268254655,-0.995667160068855
-0.8817942856503787,-0.9579068791347416
-0.8440278678945095,-0.9201465982006284
-0.8587024267319895,-0.882386317266515
-0.772633002778621,-0.8446260363324014
-0.7063736490509818,-0.8068657553982883
-0.6932442872084766,-0.769105474464175
-0.592294641025321,-0.7313451935300613
-0.594433226112956,-0.6935849125959483
-0.5283560041505259,-0.6558246316618347
-0.42335889666398785,-0.6180643507277215
-0.4449925225674901,-0.5803040697936078
-0.4172948131200885,-0.5425437888594945
-0.3978965204297014,-0.5047835079253812
-0.3185187042708468,-0.4670232269912678
-0.29854374992735966,-0.4292629460571545
-0.37813830444824126,-0.3915026651230412
-0.3901136283851096,-0.3537423841889276
-0.3429448754096926,-0.3159821032548143
-0.28736344765634025,-0.2782218223207012
-0.1849435660943183,-0.24046154138658735
-0.09186250778561082,-0.20270126045247422
-0.09676556819606574,-0.16494097951836084
-0.05796930964999173,-0.12718069858424705
-0.06824276687977943,-0.08942041765013391
-0.041397040861611244,-0.051660136716020544
0.02938607561020411,-0.013899855781907229
0.04801902255088358,0.023860425152205905
0.025220137356531464,0.061620706086319706
0.041758354986660674,0.09938098702043305
0.026375188792138172,0.13714126795454598
0.014801249477398817,0.17490154888865975
0.019426341190790893,0.21266182982277315
0.010398413300415823,0.25042211075688653
0.01615545723461793,0.2881823916909998
0.06518595813884238,0.32594267262511323
0.07384359496196753,0.363702953559227
0.0823352470682805,0.40146323449334037
0.09064960531503993,0.4392235154274533
0.09881629307143806,0.4769837963615666
0.10685444276186112,0.51474407729568
0.11479196374847822,0.5525043582297929
0.12265900892806547,0.590264639163907
0.1304696002869128,0.6280249200980205
0.13823137966823762,0.6657852010321338
0.14595548232019204,0.7035454819662471
0.15363993631763123,0.7413057629003605
0.16128465998656488,0.7790660438344739
0.16889183070379302,0.8168263247685869
0.17646834159357164,0.8545866057027001
