mean_pdp,ground_truth_pdp
-0.0021840268644865986,0.04263896128842751
0.05001626157985706,0.07497809515906471
0.1011569664187583,0.10731722902970219
0.15129546025908264,0.1396563629003394
0.20042583922571536,0.1719954967709768
0.24852647762753194,0.20433463064161425
0.2955663406693065,0.2366737645122515
0.341600618727224,0.26901289838288894
0.38663413967156623,0.3013520322535262
0.43068648911870994,0.3336911661241636
0.47376266840351416,0.366030299994801
0.5158472508666407,0.3983694338654383
0.5570191424328138,0.43070856773607546
0.5972690591495275,0.4630477016067129
0.6366226382430031,0.4953868354773502
0.6750926089893917,0.5277259693479877
0.712676203988099,0.5600651032186248
0.7494433517269569,0.5924042370892623
0.7853788369327257,0.6247433709598997
0.8205610295262461,0.6570825048305369
0.8550561318294222,0.6894216387011742
0.8888578892721698,0.7217607725718118
0.9219936944141737,0.754099906442449
0.9544616322960546,0.7864390403130864
0.9863124767384109,0.8187781741837238
1.0176025813082943,0.8511173080543609
1.0483372230081611,0.8834564419249984
1.0785647334985122,0.9157955757956355
1.1083476195316104,0.948134709666273
1.1377015323966908,0.9804738435369105
1.1666509017388516,1.0128129774075476
1.1951915619612108,1.0451521112781852
1.223375155940197,1.0774912451488223
1.2512466617215763,1.1098303790194597
1.278831848086211,1.142169512890097
1.3061485568891382,1.1745086467607344
1.3331950580423007,1.2068477806313718
1.360000853584978,1.2391869145020091
1.3865992391858024,1.2715260483726463
1.413027654789522,1.3038651822432838
1.4393121372640088,1.336204316113921
1.4654587268996613,1.3685434499845586
1.4915018148745378,1.400882583855196
1.5174593105941045,1.433221717725833
1.5433602598894114,1.4655608515964704
1.5692321787798582,1.4978999854671078
1.5950473978686677,1.5302391193377451
1.6208378778524293,1.5625782532083825
1.6466222964274264,1.5949173870790199
1.6724339518880909,1.6272565209496574
1.6982907524527326,1.6595956548202946
1.72424290203412,1.6919347886909315
1.7502860577607098,1.7242739225615693
1.7764626588756,1.7566130564322067
1.8027922378806633,1.7889521903028436
1.8293076505738077,1.8212913241734812
1.8559736274088063,1.8536304580441185
1.8828616589368983,1.8859695919147559
1.9100208708222826,1.9183087257853935
1.9374446738112805,1.9506478596560308
1.9651724281959737,1.9829869935266682
1.9932091794261309,2.0153261273973055
2.021594224277568,2.0476652612679427
2.0503542364053233,2.08000439513858
2.0795290454191577,2.1123435290092174
2.1091527613778487,2.1446826628798545
2.139208583488106,2.1770217967504917
2.1697343207933764,2.2093609306211293
2.200767706283657,2.2417000644917664
2.232382677003296,2.274039198362404
2.2645384610268064,2.306378332233041
2.2973091852376144,2.3387174661036787
2.330731334106069,2.3710565999743163
2.364798625872668,2.403395733844953
2.399538455128076,2.4357348677155906
2.4350193283356725,2.4680740015862286
2.471262393230472,2.5004131354568653
2.5083377220672127,2.532752269327503
2.546245047414488,2.5650914031981396
2.585045190574003,2.597430537068777
2.6247426094919044,2.6297696709394147
2.6653350237468403,2.6621088048100523
2.706828713932958,2.694447938680689
2.749327333143892,2.7267870725513266
2.792862518996021,2.759126206421964
2.8374789480906957,2.7914653402926013
2.883180354364762,2.823804474163239
2.930029427567076,2.856143608033876
2.978057997634761,2.8884827419045136
3.027280846187919,2.920821875775151
3.077760619086717,2.953161009645788
3.1294883754481977,2.9855001435164255
3.182473809074021,3.0178392773870626
3.2367703105001673,3.0501784112576997
3.292325996716862,3.0825175451283378
3.349201780529134,3.1148566789989744
3.4073662265181133,3.147195812869612
3.4668865003659652,3.1795349467402496
3.527695021499165,3.211874080610887
3.5897998171287955,3.2442132144815243
