model_id,rmse,mse,mae,rmsle,mean_residual_deviance
DeepLearning_grid_1_AutoML_1_20260317_115319_model_4,3.046143250157863,9.278988700482309,2.4395414661700348,,9.278988700482309
DeepLearning_grid_1_AutoML_1_20260317_115319_model_2,3.047224183222184,9.285575222814105,2.43980840369908,,9.285575222814105
GBM_grid_1_AutoML_1_20260317_115319_model_9,3.0513484704012663,9.310727487820149,2.4397533327971264,,9.310727487820149
DeepLearning_grid_1_AutoML_1_20260317_115319_model_1,3.054920319654826,9.33253815943994,2.4431373758729538,,9.33253815943994
GBM_grid_1_AutoML_1_20260317_115319_model_12,3.067073829559542,9.406941875969034,2.450687965125421,,9.406941875969034
GBM_grid_1_AutoML_1_20260317_115319_model_13,3.067662882823334,9.410555562651968,2.454549620228641,,9.410555562651968
XGBoost_grid_1_AutoML_1_20260317_115319_model_25,3.068020125809903,9.412747492374614,2.457952178087569,,9.412747492374614
XGBoost_grid_1_AutoML_1_20260317_115319_model_1,3.0731299035466275,9.444127404072503,2.457345495670592,,9.444127404072503
GBM_grid_1_AutoML_1_20260317_115319_model_8,3.073758088647383,9.447988787525212,2.4616987651540367,,9.447988787525212
GBM_1_AutoML_1_20260317_115319,3.077245240305992,9.469438268985884,2.4600998289359297,,9.469438268985884
GBM_grid_1_AutoML_1_20260317_115319_model_10,3.081395634803143,9.494999058183865,2.4643092186201385,,9.494999058183865
GBM_grid_1_AutoML_1_20260317_115319_model_4,3.0820064310379696,9.4987636409594,2.4624977644039454,,9.4987636409594
GBM_grid_1_AutoML_1_20260317_115319_model_2,3.0820134734313376,9.4988070504123,2.463769119462773,,9.4988070504123
GBM_5_AutoML_1_20260317_115319,3.083723511114844,9.50935069300246,2.466240840926639,,9.50935069300246
DeepLearning_1_AutoML_1_20260317_115319,3.083759568910479,9.509573078846945,2.464028901085577,,9.509573078846945
XGBoost_grid_1_AutoML_1_20260317_115319_model_24,3.084549119351533,9.514443269692322,2.467306118305377,,9.514443269692322
GBM_grid_1_AutoML_1_20260317_115319_model_1,3.085142853346249,9.518106425553436,2.467703796298465,,9.518106425553436
GBM_grid_1_AutoML_1_20260317_115319_model_7,3.0901626050414275,9.54910492559642,2.472905139642563,,9.54910492559642
XGBoost_grid_1_AutoML_1_20260317_115319_model_23,3.0904815351598582,9.551076119164032,2.4709241683434464,,9.551076119164032
DeepLearning_grid_1_AutoML_1_20260317_115319_model_3,3.098035622011447,9.597824715251852,2.4751016044190184,,9.597824715251852
GBM_2_AutoML_1_20260317_115319,3.0981666586867087,9.598636644997963,2.477849974795176,,9.598636644997963
GBM_grid_1_AutoML_1_20260317_115319_model_16,3.105364800433721,9.643290543772762,2.483496080477387,,9.643290543772762
GBM_grid_1_AutoML_1_20260317_115319_model_3,3.1089669388228085,9.665675426693264,2.4881935160569904,,9.665675426693264
XGBoost_3_AutoML_1_20260317_115319,3.116505556511328,9.712606883765984,2.4960855401881736,,9.712606883765984
GBM_3_AutoML_1_20260317_115319,3.1174056584062666,9.718218039063409,2.4923393353790244,,9.718218039063409
XGBoost_grid_1_AutoML_1_20260317_115319_model_8,3.128105380063272,9.785043268780784,2.500412601559027,,9.785043268780784
GBM_grid_1_AutoML_1_20260317_115319_model_5,3.1327182636781536,9.813923719582666,2.5042207040390387,,9.813923719582666
