mean_pdp,ground_truth_pdp
-2.4676738010897017,-2.8836812067745248
-2.4488773718017702,-2.845920925840411
-2.4300923826232093,-2.8081606449062977
-2.411325969420754,-2.7704003639721844
-2.392605801668855,-2.7326400830380706
-2.373892298633636,-2.6948798021039573
-2.3553137702873435,-2.657119521169844
-2.3368694124825127,-2.61935924023573
-2.318422265596621,-2.581598959301617
-2.3087309921497536,-2.5438386783675035
-2.2908680662530565,-2.5060783974333907
-2.2728730608311087,-2.4683181164992773
-2.2549438521183687,-2.430557835565163
-2.2357887522337365,-2.3927975546310507
-2.211894502330761,-2.3550372736969374
-2.153121811392054,-2.3172769927628236
-2.137899589007625,-2.2795167118287107
-2.102957151268022,-2.241756430894597
-2.07988968371006,-2.2039961499604837
-2.0597217235399015,-2.1662358690263703
-2.007199678892267,-2.1284755880922566
-1.980679235956615,-2.0907153071581432
-1.9419442982365804,-2.05295502622403
-1.8264023665234947,-2.015194745289916
-1.7841200690602261,-1.977434464355803
-1.7732228522459068,-1.9396741834216897
-1.7531763943209384,-1.9019139024875766
-1.7282407258856338,-1.864153621553463
-1.7169532498038023,-1.8263933406193498
-1.6839269892016966,-1.7886330596852364
-1.6301745903965699,-1.7508727787511227
-1.6017624794898715,-1.7131124978170094
-1.5639041474427628,-1.675352216882896
-1.5309174253942661,-1.6375919359487827
-1.510398013287898,-1.5998316550146692
-1.4760021005104529,-1.5620713740805559
-1.4255288422372163,-1.5243110931464423
-1.4017755244551566,-1.4865508122123294
-1.392222355545543,-1.4487905312782157
-1.3442871135588566,-1.4110302503441023
-1.2769288267252257,-1.373269969409989
-1.2462584901170253,-1.3355096884758755
-1.2073984432346927,-1.2977494075417624
-1.169796911777354,-1.2599891266076488
-1.148411606593115,-1.2222288456735353
-1.1032263280108343,-1.184468564739422
-1.042368831414397,-1.1467082838053086
-1.0127862312880147,-1.1089480028711953
-0.9766999479548538,-1.071187721937082
-0.9486166416743392,-1.0334274410029687
-0.9225734188233286,-0.995667160068855
-0.8048461762472714,-0.9579068791347416
-0.7869137681093833,-0.9201465982006284
-0.7725895743533826,-0.882386317266515
-0.7397888416704146,-0.8446260363324014
-0.7136094738253435,-0.8068657553982883
-0.652392971172963,-0.769105474464175
-0.6272364092533796,-0.7313451935300613
-0.6004429012005328,-0.6935849125959483
-0.6005694076920907,-0.6558246316618347
-0.4925914732345609,-0.6180643507277215
-0.4683550898258343,-0.5803040697936078
-0.4299664522145611,-0.5425437888594945
-0.42121822891238114,-0.5047835079253812
-0.35179066922688157,-0.4670232269912678
-0.32268539129675167,-0.4292629460571545
-0.2910922914965519,-0.3915026651230412
-0.2348658352024568,-0.3537423841889276
-0.19009147155138784,-0.3159821032548143
-0.15380592403501264,-0.2782218223207012
-0.12466718425479721,-0.24046154138658735
-0.08815412558554894,-0.20270126045247422
-0.0950128598107047,-0.16494097951836084
-0.07023396761834502,-0.12718069858424705
-0.03270455465682695,-0.08942041765013391
-0.016130772890321478,-0.051660136716020544
0.012727280213837386,-0.013899855781907229
0.05038979353637848,0.023860425152205905
0.10146212176028964,0.061620706086319706
0.12531093950310512,0.09938098702043305
0.14168630929714493,0.13714126795454598
0.19746129379172345,0.17490154888865975
0.22113896758862914,0.21266182982277315
0.25871317942009914,0.25042211075688653
0.278897280579306,0.2881823916909998
0.2963967424136419,0.32594267262511323
0.31478439455125307,0.363702953559227
0.33331511877889874,0.40146323449334037
0.3539162342946466,0.4392235154274533
0.372744650095432,0.4769837963615666
0.391707968694386,0.51474407729568
0.41079919813699,0.5525043582297929
0.4300159153088443,0.590264639163907
0.4493493324924939,0.6280249200980205
0.46878800640594676,0.6657852010321338
0.48831033494071285,0.7035454819662471
0.5078985246371459,0.7413057629003605
0.5275408130913093,0.7790660438344739
0.547229263233418,0.8168263247685869
0.5669556731796961,0.8545866057027001
