model_id,rmse,mse,mae,rmsle,mean_residual_deviance
DeepLearning_grid_1_AutoML_1_20260316_40804_model_4,2.069991992292033,4.28486684815314,1.6492369446389508,,4.28486684815314
DeepLearning_grid_1_AutoML_1_20260316_40804_model_2,2.079714137241715,4.32521089264305,1.6569242198114276,,4.32521089264305
XGBoost_grid_1_AutoML_1_20260316_40804_model_1,2.099009234581501,4.4058397668584215,1.666080444457027,,4.4058397668584215
GBM_2_AutoML_1_20260316_40804,2.1030776789142167,4.4229357235472095,1.6676126513581715,,4.4229357235472095
GBM_5_AutoML_1_20260316_40804,2.1050314824606517,4.431157542150487,1.6638883585771858,,4.431157542150487
GBM_grid_1_AutoML_1_20260316_40804_model_7,2.105342600657916,4.432467466145036,1.6666774104904711,,4.432467466145036
GBM_grid_1_AutoML_1_20260316_40804_model_2,2.115555200742369,4.475573807388087,1.6725986465609064,,4.475573807388087
DeepLearning_grid_1_AutoML_1_20260316_40804_model_1,2.116135947762067,4.478031349410862,1.6830289324872985,,4.478031349410862
GBM_1_AutoML_1_20260316_40804,2.1248641804400448,4.515047785317144,1.6805585092309527,,4.515047785317144
GBM_3_AutoML_1_20260316_40804,2.1270934109990973,4.524526379115774,1.6845801757688197,,4.524526379115774
GBM_grid_1_AutoML_1_20260316_40804_model_3,2.1333411694305755,4.551144545187415,1.691440977726972,,4.551144545187415
GBM_4_AutoML_1_20260316_40804,2.140962338821321,4.583719736251259,1.6949110756991512,,4.583719736251259
DeepLearning_1_AutoML_1_20260316_40804,2.14867207813129,4.616791699341034,1.7117673471380837,,4.616791699341034
XGBoost_grid_1_AutoML_1_20260316_40804_model_8,2.152712181708318,4.6341697372753865,1.7092593659129631,,4.6341697372753865
XGBoost_3_AutoML_1_20260316_40804,2.15817149074598,4.657704183468726,1.710315055399231,,4.657704183468726
GBM_grid_1_AutoML_1_20260316_40804_model_4,2.176301957996711,4.736290212380318,1.7129280122008996,,4.736290212380318
XGBoost_grid_1_AutoML_1_20260316_40804_model_11,2.18136637881736,4.758359278634762,1.73095424260202,,4.758359278634762
XGBoost_grid_1_AutoML_1_20260316_40804_model_5,2.213247853324149,4.898466060243956,1.7581858563072224,,4.898466060243956
DeepLearning_grid_1_AutoML_1_20260316_40804_model_3,2.244986712572175,5.039965339625621,1.7829753012495202,,5.039965339625621
XRT_1_AutoML_1_20260316_40804,2.267210320221848,5.140242636120454,1.7893956986987498,,5.140242636120454
XGBoost_grid_1_AutoML_1_20260316_40804_model_7,2.276046014060708,5.180385458121638,1.804414797808352,,5.180385458121638
GBM_grid_1_AutoML_1_20260316_40804_model_5,2.278853062390672,5.193171279967345,1.797834345899797,,5.193171279967345
XGBoost_grid_1_AutoML_1_20260316_40804_model_4,2.278881723001039,5.193301907428185,1.803571130399144,,5.193301907428185
DRF_1_AutoML_1_20260316_40804,2.279409269543746,5.195706618081952,1.7947767010074915,,5.195706618081952
XGBoost_grid_1_AutoML_1_20260316_40804_model_9,2.289892315017099,5.24360681437437,1.8121098916359188,,5.24360681437437
XGBoost_grid_1_AutoML_1_20260316_40804_model_3,2.291656695828271,5.2516904115345495,1.8060506738980475,,5.2516904115345495
XGBoost_grid_1_AutoML_1_20260316_40804_model_2,2.297290094932732,5.277541780276041,1.8216749140527857,,5.277541780276041
GBM_grid_1_AutoML_1_20260316_40804_model_1,2.31431317031028,5.356045450271619,1.823974296219051,,5.356045450271619
XGBoost_2_AutoML_1_20260316_40804,2.3523299195488026,5.533456050404475,1.8654728041201072,,5.533456050404475
XGBoost_1_AutoML_1_20260316_40804,2.359931670122275,5.569277487646112,1.8728567691439588,,5.569277487646112
XGBoost_grid_1_AutoML_1_20260316_40804_model_10,2.3664134325934474,5.599912533958702,1.8705419600258988,,5.599912533958702
XGBoost_grid_1_AutoML_1_20260316_40804_model_6,2.426323109603534,5.887043832196161,1.9222431135532152,,5.887043832196161
GLM_1_AutoML_1_20260316_40804,2.6050465386023327,6.786267468283995,2.049334712143371,,6.786267468283995
GBM_grid_1_AutoML_1_20260316_40804_model_6,2.8431330537021218,8.083405561053553,2.2407559885262134,,8.083405561053553
