mean_pdp,ground_truth_pdp
4.320540352885065,7.360849095655266
4.233814539777435,7.131742483174071
4.147771909347862,6.906998896691823
4.062440196503028,6.686618336208529
3.9778401225375806,6.470600801724187
3.894002570737872,6.258946293238794
3.810965158593471,6.051654810752352
3.728766860456864,5.848726354264861
3.647394345016309,5.650160923776321
3.5669141155620943,5.455958519286733
3.487299072720846,5.266119140796092
3.408561358287892,5.080642788304408
3.3307289772214586,4.899529461811671
3.2538827645668396,4.7227791613178844
3.178071882586478,4.55039188682305
3.103299076307296,4.382367638327166
3.029569892614614,4.218706415830234
2.956963857242224,4.0594082193322505
2.8855100722592906,3.904473048833221
2.815303022821765,3.7539009043331397
2.746291454340642,3.6076917858320114
2.6785847671646636,3.465845693329834
2.6122594856085786,3.328362626826605
2.547306564017018,3.195242586322329
2.483801449305916,3.0664855718170037
2.421758134481468,2.9420915833106287
2.3611935206689196,2.822060620803205
2.3022297165872696,2.7063926842947317
2.2450018978614583,2.5950877737852096
2.1895626070482868,2.488145889274639
2.1359361929253775,2.385567030763019
2.0841539134515012,2.2873511982503487
2.0343741956770325,2.193498391736631
1.9866104233599067,2.104008611221863
1.9408996007394388,2.018881856706046
1.8972971140521404,1.9381181281891804
1.8558509334923867,1.861717425671266
1.8166266607846753,1.7896797491523022
1.7796171928520053,1.722005098632289
1.744955858848372,1.658693474111227
1.712779134542761,1.5997448755891155
1.6830895842657034,1.5451593030659552
1.6559322213699077,1.494936756541746
1.6312588960117114,1.4490772360164874
1.609173089968779,1.4075807414901795
1.589697891641859,1.3704472729628228
1.5727339202795394,1.337676830434417
1.5582278569222756,1.309269413904962
1.546249008192289,1.2852250233744582
1.5367412420524476,1.265543658842905
1.5297282256177716,1.2502253203103029
1.5251594188204762,1.2392700077766512
1.5229890415312493,1.232677721241951
1.523141166545519,1.2304484607062014
1.5255995897359564,1.2325822261694028
1.5304117726911481,1.239079017631555
1.5375152841836799,1.2499388350926581
1.5468483722182547,1.265161678552712
1.558303486157572,1.284747548011717
1.5718729740940836,1.3086964434696728
1.5876185506481026,1.3370083649265794
1.6054478282665683,1.3696833123824375
1.6253156035089151,1.4067212858372458
1.6471401045015457,1.4481222852910054
1.6708466294581144,1.4938863107437157
1.6963587295012488,1.5440133621953767
1.723766946031322,1.598503439645989
1.7529338314495762,1.6573565430955517
1.783814485571898,1.7205726725440662
1.816324898410745,1.7881518279915305
1.8504876521815607,1.8600940094379468
1.8861640828493655,1.936399216883313
1.923287302146434,2.0170674503276302
1.9618142487599892,2.1020987097708987
2.0017559033903045,2.1914929952131175
2.0430217233079713,2.2852503066542895
2.0855050055826805,2.3833706440944096
2.1291271073690514,2.4858540075334816
2.1739122794078285,2.592700396971505
2.2198098663119135,2.703909812408478
2.2668053669043444,2.8194822538444035
2.3148339316071533,2.9394177212792787
2.3638456769858145,3.063716214713106
2.4138516293582355,3.1923777341458828
2.4647317852642923,3.325402279577611
2.5164797537728822,3.46278985100829
2.5691014124705065,3.6045404484379198
2.622555734830909,3.750654071866501
2.6768225067451095,3.901130721294033
2.731893778297579,4.055970396720516
2.7877134672638255,4.215173098145949
2.8442469333036478,4.378738825570333
2.901471472120256,4.546667578993669
2.9593882891373466,4.7189593584159555
3.0179678733727826,4.895614163837194
3.077197265342069,5.076631995257382
3.137048048788276,5.262012852676519
3.197531585617436,5.45175673609461
3.258623280059567,5.645863645511651
3.320271643744893,5.8443335809276435
