Best model,All models,Rashomon,Best of Family,Best of Family models ∩ Rashomon models
1.2065027646501385,1.532365052350952,1.3806262651585255,1.8694861574429924,1.493212368873167
0.0981852270493761,0.1497383124114291,0.10026168252144008,0.061751184230455114,0.06747633696871225
0.14555738218339317,0.26916515196860413,0.25401909222662855,0.17069794764105506,0.19786602427920713
0.08077097794848492,0.11792247828688306,0.10120076418515707,0.06412238984135474,0.07330873258748002
0.14327554205119408,0.06997152013484596,0.07341478789905037,0.08315432119370213,0.046009349331581684
0.06284155051787955,0.15516367501090556,0.12417323626392147,0.0878534403740198,0.09184160760680853
0.1472493773151976,0.11252822976772789,0.11224634423126698,0.1012124195343994,0.11412861039569729
0.07748474122077087,0.09157979202906624,0.07395998319788677,0.027501639675685752,0.021261905484231347
0.12642855349087387,0.1336827511096206,0.11645498247614754,0.07829121072945247,0.09727498427752859
