Best model,All models,Rashomon,Best of Family,Best of Family models ∩ Rashomon models
0.39567587445920915,0.27081960277918404,0.26016823294034297,0.4060398929563898,0.31957608037102736
0.06928687714824511,0.05334457143973137,0.06224586586544312,0.03554925845437862,0.027409562867331094
0.2192903950204792,0.2314028892638796,0.22892969297473237,0.19894861095281957,0.17720495816681273
0.08896499639938055,0.09042172241848892,0.09225547089491226,0.06936989407253946,0.0816043016123259
0.11952843486531316,0.16669154449116286,0.1307953043265322,0.1171987447803171,0.1046583419694315
0.0618392063204079,0.11881387118474411,0.09791000316639316,0.10207957671307001,0.07103877294720858
0.11962745104106622,0.33672936191606057,0.24336324816730934,0.20256335275640083,0.18646604785102924
0.06941907808273085,0.050655526435110065,0.059797761014890594,0.03310767415556365,0.02603446534235271
0.5777317116957215,0.660603825751885,0.5645976191965172,0.8006661744137338,0.5539560891790173
