Best model,All models,Rashomon,Best of Family,Best of Family models ∩ Rashomon models
0.5239493946155099,0.5860017906299934,0.5289878956599465,0.6300546667153644,0.5361201298213856
0.029367569710506247,0.06066716950800899,0.028078472400840937,0.04297205214994948,0.030092244613230124
0.04559458773347809,0.05689434971464356,0.04794644614404601,0.08647945564203491,0.04904702138387032
0.08549142334313686,0.14332166042466202,0.08460493707914313,0.18940880404232843,0.09417907695655771
0.0588927469710928,0.04662088722039934,0.055077741812745114,0.11002785441478193,0.05473581884070616
0.01723722044029626,0.06450530308307527,0.03195780544299387,0.03159991088085127,0.029000136147247613
0.24763086368816084,0.24763787195509515,0.2533679997237933,0.18415862976310393,0.2479467384430655
0.02084542470901729,0.015384191060011876,0.016302049916786743,0.033345191855072454,0.021572734333757726
0.2214207648322286,0.2191506402040718,0.21930544123063775,0.16875885056442072,0.21961217051911874
