Best model,All models,Rashomon,Best of Family,Best of Family models ∩ Rashomon models
0.977422417376194,1.1649375586436097,1.1287553475209864,1.479777818571194,1.0597141987426961
0.07723396506608576,0.08485316772435114,0.09705421766879346,0.227251698604298,0.26555944450930963
0.14492514837890302,0.21055648450651163,0.21193911099556145,0.26101636976657344,0.3164130982618431
0.1149949283412762,0.12443238600527623,0.130479161382817,0.24949707731166593,0.28574402323638354
0.24206368582159868,0.27014437200960545,0.27835150476125237,0.33881099556803657,0.46252698349503274
0.11519307342640332,0.1276709060434965,0.13844998142519235,0.2673872638465575,0.30424729556183505
0.08977815600710723,0.09150667939591069,0.09454650808342135,0.22931045318505178,0.26104226594892305
0.09953671371411299,0.10866256034749822,0.11994733650700495,0.2512294652083675,0.28779182298675776
0.13028759070010934,0.13265390842538938,0.1305888975039778,0.24604209178412795,0.2825526322979407
