Best model,All models,Rashomon,Best of Family,Best of Family models ∩ Rashomon models
0.5919875402670775,0.5743065401111858,0.5286897919736916,0.6539845325599232,0.5434474126401716
0.02831176151385839,0.04601880212589182,0.03197909427958878,0.045587115895568076,0.030454582064592284
0.051977291077656744,0.04135594195486389,0.04909697966150677,0.09670890868584726,0.05154069906159425
0.10064773341310718,0.12341331702322916,0.083578665471679,0.2189443932557711,0.09888232303398997
0.0742264336696378,0.03757354790694929,0.05499045565742824,0.10882432820791252,0.05524193278448463
0.04355420281350897,0.03214738320895346,0.036448210733397136,0.04410458531700945,0.03725563079971369
0.2803884202967078,0.24113691870619572,0.2560887261257931,0.18834103468132443,0.2507553335772922
0.01796659689287239,0.016078458274229934,0.015120158451773946,0.03568343502676585,0.021936389146127944
0.23649667049476367,0.20582208435835803,0.22118627558573462,0.16248642635899402,0.22405564303783443
