model_id,rmse,mse,mae,rmsle,mean_residual_deviance
GBM_5_AutoML_1_20260318_212333,2.053634069426081,4.217412891107527,1.630462507042514,,4.217412891107527
GBM_1_AutoML_1_20260318_212333,2.057031983495217,4.231380581122269,1.6307351062492792,,4.231380581122269
DeepLearning_1_AutoML_1_20260318_212333,2.062043975024027,4.252025354932889,1.6384063758089509,,4.252025354932889
XGBoost_grid_1_AutoML_1_20260318_212333_model_38,2.064314407031289,4.261393971076944,1.6405262276093766,,4.261393971076944
GBM_2_AutoML_1_20260318_212333,2.0669430900019408,4.27225373730677,1.6446225591583727,,4.27225373730677
XGBoost_grid_1_AutoML_1_20260318_212333_model_36,2.068429874808305,4.2784021469995,1.6436674869577863,,4.2784021469995
XGBoost_grid_1_AutoML_1_20260318_212333_model_25,2.0689549880098883,4.280574742410997,1.6434268279977375,,4.280574742410997
XGBoost_grid_1_AutoML_1_20260318_212333_model_35,2.071250033339625,4.290076700609398,1.647915690722526,,4.290076700609398
XGBoost_grid_1_AutoML_1_20260318_212333_model_32,2.073358319692355,4.298814721837506,1.6478258627506672,,4.298814721837506
XGBoost_grid_1_AutoML_1_20260318_212333_model_1,2.0756541393390737,4.308340106155431,1.644885325139272,,4.308340106155431
XGBoost_grid_1_AutoML_1_20260318_212333_model_23,2.084826587105537,4.3465018983021215,1.6545290548353806,,4.3465018983021215
XGBoost_3_AutoML_1_20260318_212333,2.08630101265574,4.352651915408368,1.6601822535704995,,4.352651915408368
GBM_3_AutoML_1_20260318_212333,2.087599365350413,4.358071110211449,1.6624336320118656,,4.358071110211449
XGBoost_grid_1_AutoML_1_20260318_212333_model_24,2.088762683592098,4.362929548366862,1.6561872296297455,,4.362929548366862
XGBoost_grid_1_AutoML_1_20260318_212333_model_21,2.1028756739242667,4.422086099982439,1.670976292834012,,4.422086099982439
XGBoost_grid_1_AutoML_1_20260318_212333_model_39,2.1035733451935927,4.425020818608963,1.674442141600931,,4.425020818608963
XGBoost_grid_1_AutoML_1_20260318_212333_model_8,2.105041541496376,4.43119989142544,1.666295855597942,,4.43119989142544
XGBoost_grid_1_AutoML_1_20260318_212333_model_19,2.1127644121769524,4.463773461361423,1.6764889912805985,,4.463773461361423
XGBoost_grid_1_AutoML_1_20260318_212333_model_16,2.113683127116939,4.467656361858843,1.6714180122097957,,4.467656361858843
XGBoost_grid_1_AutoML_1_20260318_212333_model_30,2.1198623695299976,4.493816465749336,1.6809907875111676,,4.493816465749336
