mean_pdp,ground_truth_pdp
2.398368619425323,2.422512596415531
2.4004632868702216,2.422512613265618
2.402560189620897,2.4225126465126516
2.4046497808305354,2.4225127111141576
2.4067352516688842,2.4225128347266947
2.4088267345555416,2.422513067644709
2.4109225939086896,2.4225134998142894
2.4130137166756143,2.42251428941044
2.4150961777981026,2.4225157099192436
2.4171684454241964,2.422518226196013
2.419232845166216,2.4225226148868964
2.4212858036542215,2.4225301512038366
2.4228786540781577,2.422542892546367
2.4248603167338323,2.4225640998812277
2.428522895250199,2.4225988497684456
2.4312788720793947,2.4226549025307365
2.4339050350858478,2.4227439035631986
2.436214605069824,2.42288300240596
2.438653586806388,2.4230969740216968
2.416719869411632,2.423420913667895
2.459476091664388,2.4239035449426485
2.468156584476097,2.424611123994832
2.522326686824244,2.4256318365225327
2.5301567385582677,2.427080465650754
2.5346103059847778,2.429102960241725
2.540601483097484,2.431880363356281
2.519402129894483,2.435631386337188
2.524383292370602,2.440612761083777
2.5262357190550153,2.447116405313975
2.5299214800151546,2.4554624318420553
2.564654295367918,2.465987161846639
2.571191676903023,2.4790255948920663
2.5831242368005687,2.494888259879279
2.591578635245205,2.513833010869314
2.6008744334125504,2.536033097812108
2.611774955903879,2.561543658266318
2.6250472092780988,2.59026953499421
2.657133042460397,2.6219378983779977
2.6665225699562494,2.6560794116834403
2.6907604359900916,2.6920215108207697
2.7038683777167476,2.728896711832752
2.7424176773475137,2.7656677071858526
2.771652123696879,2.8011694421976157
2.788786915969412,2.8341665302067462
2.7956767618644096,2.8634224884649777
2.8098453419578626,2.887775611660159
2.8149459308072533,2.906215099694323
2.819171912368576,2.917950529073278
2.8214181044152413,2.9224680273326675
2.8218841130762895,2.919567590624508
2.821380218559904,2.909377769097912
2.8114198613661308,2.892346217886238
2.807735969348923,2.8692070812889687
2.795226541881754,2.8409285207452637
2.790735333890012,2.8086456102720527
2.7718451856832234,2.773585070926104
2.763744119535711,2.736988766291367
2.735202891831431,2.70004252107713
2.710605974417976,2.6638157564360445
2.6602429911299366,2.6292158514827273
2.6584832212601137,2.5969592877469316
2.6521165873048758,2.567559770457575
2.645876470809968,2.541331877509286
2.6254138346855163,2.518407534136458
2.6157569686732134,2.49876184245539
2.610354576913686,2.482244524737882
2.603359800257686,2.468613413567366
2.5973750784554968,2.4575669379987537
2.586891635644528,2.4487732845305867
2.5810234727266677,2.441894725305334
2.5637085417167214,2.4366063906709314
2.5574250075114175,2.43260943541901
2.524788343975124,2.4296390581568863
2.472615242742312,2.427468164615357
2.4779026071548245,2.4259076282509042
2.4725147383694925,2.4248041235948468
2.4689568529690176,2.4240364271802193
2.4647110299762502,2.4235109369112244
2.460613585132079,2.4231569886566673
2.455621090513916,2.4229223762996814
2.4380074920954797,2.422769327272024
2.4338053761013456,2.4226710601222505
2.4296861273603136,2.4226089573407896
2.4264460353642776,2.422570323926496
2.423193661430041,2.422546665447771
2.415909363182089,2.4225324027167203
2.41304041139691,2.4225239376667327
2.4104087889876533,2.4225189913191474
2.408021622354545,2.422516145652767
2.4058816472548785,2.4225145337369534
2.40398821072483,2.4225136347084923
2.402307695921476,2.422513140978005
2.4008322940445423,2.422512873982662
2.399533023887315,2.4225127318068624
2.3983923462567565,2.4225126572536793
2.3973863482991193,2.4225126187559756
2.3964836927000612,2.4225125991792265
2.395654402420079,2.422512589375485
2.394860098994493,2.4225125845404842
2.394044064055219,2.422512582192138
