model_id,rmse,mse,mae,rmsle,mean_residual_deviance
DeepLearning_grid_1_AutoML_1_20260320_80124_model_14,2.028413052874789,4.114459513072819,1.61379686912261,,4.114459513072819
GBM_grid_1_AutoML_1_20260320_80124_model_9,2.032009669830473,4.129063298284548,1.613590240818498,,4.129063298284548
DeepLearning_grid_1_AutoML_1_20260320_80124_model_12,2.032642256879768,4.131634544453278,1.6186746749300114,,4.131634544453278
DeepLearning_grid_1_AutoML_1_20260320_80124_model_17,2.037411478534005,4.1510455328621205,1.624395764531174,,4.1510455328621205
DeepLearning_grid_1_AutoML_1_20260320_80124_model_4,2.042854365666238,4.173253959321608,1.6259125037994009,,4.173253959321608
DeepLearning_grid_1_AutoML_1_20260320_80124_model_2,2.045000213004839,4.182025871189837,1.627048189225398,,4.182025871189837
GBM_grid_1_AutoML_1_20260320_80124_model_20,2.045466581239169,4.183933534966255,1.6243051463489913,,4.183933534966255
GBM_grid_1_AutoML_1_20260320_80124_model_8,2.050829420399467,4.205901311576014,1.6257832753328645,,4.205901311576014
GBM_5_AutoML_1_20260320_80124,2.053634069426081,4.217412891107527,1.630462507042514,,4.217412891107527
DeepLearning_grid_1_AutoML_1_20260320_80124_model_15,2.0541472159589413,4.219520784831869,1.6385358972545574,,4.219520784831869
DeepLearning_grid_1_AutoML_1_20260320_80124_model_13,2.0543592704681526,4.220392012158441,1.6310467503928232,,4.220392012158441
DeepLearning_grid_1_AutoML_1_20260320_80124_model_9,2.0545796178031663,4.221297405892204,1.6293997456631504,,4.221297405892204
GBM_1_AutoML_1_20260320_80124,2.057031983495217,4.231380581122269,1.6307351062492792,,4.231380581122269
GBM_grid_1_AutoML_1_20260320_80124_model_18,2.0573880558849966,4.232845612498245,1.6349202672132204,,4.232845612498245
GBM_grid_1_AutoML_1_20260320_80124_model_10,2.058041514208648,4.235534874206225,1.6328966334859756,,4.235534874206225
