mean_pdp,ground_truth_pdp
3.3595390912370906,3.3908250062627747
3.3649423626570805,3.3908250231128614
3.370344074166128,3.390825056359895
3.3757429271378387,3.3908251209614013
3.381140045047886,3.390825244573938
3.386533725385363,3.390825477491953
3.391921872023339,3.3908259096615327
3.3972960681594837,3.3908266992576843
3.4026687295147595,3.3908281197664873
3.408031633784002,3.3908306360432574
3.4133242828689916,3.3908350247341406
3.417275707795558,3.3908425610510813
3.421810763919116,3.390855302393611
3.4306487387500506,3.390876509728471
3.4362060813854867,3.39091125961569
3.430158242009387,3.3909673123779807
3.4399054239834155,3.391056313410443
3.446285121965579,3.3911954122532038
3.452410046221938,3.3914093838689414
3.4472793306606637,3.391733323515138
3.4493670487382357,3.392215954789892
3.4755488047870213,3.392923533842076
3.46948524355112,3.3939442463697764
3.455345679336159,3.395392875497998
3.4515014526845933,3.3974153700889684
3.4602386589804595,3.400192773203525
3.4844113127678966,3.403943796184431
3.5009196259146993,3.4089251709310213
3.5120251382164906,3.4154288151612184
3.524453507513169,3.4237748416892995
3.516943190809147,3.434299571693883
3.5106712553190023,3.4473380047393105
3.5628204061542603,3.4632006697265227
3.5946940795522506,3.482145420716558
3.5668413321398975,3.5043455076593513
3.5585021265727623,3.5298560681135625
3.569385712316583,3.558581944841454
3.6730341830260973,3.590250308225242
3.746385164551494,3.624391821530684
3.7765807944164718,3.660333920668013
3.7981072117199757,3.6972091216799954
3.8106371254094626,3.733980117033097
3.8058463800568103,3.7694818520448594
3.812318601975905,3.80247894005399
3.822976994280111,3.831734898312221
3.824881668756414,3.8560880215074023
3.8254174979648776,3.8745275095415663
3.8329072362168475,3.886262938920521
3.871579398304489,3.890780437179911
3.8439935255851876,3.8878800004717515
3.8397231253394755,3.8776901789451563
3.8458210780652804,3.860658627733481
3.8453153452579794,3.837519491136213
3.830442191500067,3.8092409305925075
3.812044238377092,3.7769580201192965
3.7631424726238065,3.741897480773348
3.75737522594373,3.7053011761386108
3.761278406584628,3.668354930924374
3.7545860916477825,3.632128166283288
3.753786383434571,3.5975282613299706
3.733431110609031,3.5652716975941754
3.7181808409921246,3.535872180304819
3.689597801721455,3.50964428735653
3.6725064601434863,3.4867199439837013
3.6283070625330907,3.467074252302633
3.6065633113708917,3.4505569345851264
3.5854709442737,3.4369258234146094
3.619304597864509,3.425879347845997
3.594271156776182,3.417085694377831
3.5937706751963963,3.4102071351525773
3.555831040824719,3.4049188005181756
3.5512721036549535,3.400921845266254
3.527557652473014,3.3979514680041305
3.5378064009794516,3.3957805744626013
3.5351744230465445,3.3942200380981484
3.5399635580458577,3.3931165334420905
3.5197317361126537,3.392348837027463
3.5108714925255793,3.3918233467584686
3.5183268671931462,3.3914693985039115
3.47208847196127,3.3912347861469256
3.489178872223525,3.391081737119268
3.492337482765184,3.3909834699694947
3.495458582509435,3.390921367188033
3.485908757640495,3.39088273377374
3.48501884693235,3.390859075295016
3.4824952344267177,3.3908448125639645
3.4799485265731276,3.390836347513976
3.476810137318789,3.390831401166391
3.459327270044835,3.3908285555000113
3.456688567057904,3.3908269435841967
3.453960425475545,3.390826044555736
3.451261430181367,3.3908255508252494
3.448533144873252,3.390825283829906
3.4457723928798925,3.3908251416541066
3.4429803853570973,3.3908250671009235
3.4401549467774832,3.3908250286032198
3.4372951953501603,3.3908250090264707
3.434404419160427,3.3908249992227284
3.431482094169866,3.390824994387728
3.428525650958238,3.390824992039381
