model_id,rmse,mse,mae,rmsle,mean_residual_deviance
StackedEnsemble_AllModels_1_AutoML_1_20260315_141737,2.0207352878990763,4.083371103760563,1.606080439196509,,4.083371103760563
StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_141737,2.025331055733056,4.101965885316774,1.6086402290855322,,4.101965885316774
GBM_5_AutoML_1_20260315_141737,2.053634069426081,4.217412891107527,1.630462507042514,,4.217412891107527
GBM_1_AutoML_1_20260315_141737,2.057031983495217,4.231380581122269,1.6307351062492792,,4.231380581122269
DeepLearning_grid_1_AutoML_1_20260315_141737_model_1,2.0668943573990126,4.272052284647877,1.6398106920673192,,4.272052284647877
GBM_2_AutoML_1_20260315_141737,2.0669430900019408,4.27225373730677,1.6446225591583727,,4.27225373730677
GBM_grid_1_AutoML_1_20260315_141737_model_2,2.0671866769420344,4.273260757326651,1.6378985321088302,,4.273260757326651
XGBoost_grid_1_AutoML_1_20260315_141737_model_1,2.0756541393390737,4.308340106155431,1.644885325139272,,4.308340106155431
GBM_grid_1_AutoML_1_20260315_141737_model_1,2.083550745899156,4.341183710736929,1.6514883631865591,,4.341183710736929
XGBoost_3_AutoML_1_20260315_141737,2.08630101265574,4.352651915408368,1.6601822535704995,,4.352651915408368
DeepLearning_1_AutoML_1_20260315_141737,2.0869671417777265,4.355431850859892,1.6631138356064918,,4.355431850859892
GBM_3_AutoML_1_20260315_141737,2.087599365350413,4.358071110211449,1.6624336320118656,,4.358071110211449
DRF_1_AutoML_1_20260315_141737,2.125998401212251,4.519869201957048,1.687862176921573,,4.519869201957048
GBM_4_AutoML_1_20260315_141737,2.136313553534042,4.563835599013246,1.6989917039291795,,4.563835599013246
DeepLearning_grid_2_AutoML_1_20260315_141737_model_1,2.188272102443734,4.788534794333519,1.7308256678493463,,4.788534794333519
XGBoost_grid_1_AutoML_1_20260315_141737_model_3,2.208806971038144,4.8788282353067,1.7597200725168338,,4.8788282353067
XGBoost_grid_1_AutoML_1_20260315_141737_model_2,2.246577824693562,5.047111922404858,1.7818504503362114,,5.047111922404858
XGBoost_2_AutoML_1_20260315_141737,2.27019072428633,5.153765924635692,1.8090724135902243,,5.153765924635692
XRT_1_AutoML_1_20260315_141737,2.2814578059320447,5.20504972024826,1.809869287814794,,5.20504972024826
XGBoost_1_AutoML_1_20260315_141737,2.307505377843489,5.324581068776623,1.83342530343344,,5.324581068776623
DeepLearning_grid_3_AutoML_1_20260315_141737_model_1,2.410205603263388,5.80909105000223,1.8883909237566257,,5.80909105000223
GLM_1_AutoML_1_20260315_141737,2.427237274542331,5.891480786927684,1.898912128079585,,5.891480786927684
