mean_pdp,ground_truth_pdp
3.494184583764036,3.4961245691483347
3.4963112045851332,3.498530683611377
3.498440299121357,3.5009641799769495
3.500572077425164,3.5034260149115006
3.49861439775174,3.5059172021205334
3.500751602559088,3.5084388172264442
3.502891738839751,3.5109920031961637
3.500896554876995,3.5135779763962898
3.5030298429967615,3.516198033366721
3.5051779457037853,3.518853558419843
3.507293643933513,3.521546032191648
3.5094270902604565,3.5242770412947553
3.4694359566871675,3.5270482892519888
3.471291018512754,3.529861608924483
3.495661531684685,3.5327189766918528
3.49826255778936,3.5356225286961243
3.501317843339673,3.5385745795288406
3.5054594347324057,3.541577643826086
3.5072530130950965,3.5446344613443697
3.509235295320347,3.5477480262287435
3.51240698003958,3.5509216213629684
3.5143566818470866,3.5541588589237874
3.520995515850042,3.557463728566427
3.5252191995392623,3.5608406550734704
3.5560801429034603,3.564294567842946
3.5141040700801796,3.5678309853303167
3.55411963128999,3.5714561185764624
3.559795159430063,3.575176999374945
3.569314480766053,3.5790016406489435
3.5724035273544446,3.5829392395209965
3.575615953790701,3.587000437846692
3.5739731267495536,3.5911976614323344
3.578686284958748,3.5955455690902767
3.5806524272538254,3.6000616584056684
3.5882993255123368,3.6047671007400974
3.5962166370873105,3.609687921354454
3.6016969267825822,3.614856716868085
3.612069124814224,3.620315243269522
3.622394205672643,3.6261184834790727
3.6240217226387466,3.6323413818296038
3.6267176656389566,3.639090756056458
3.62894760530884,3.64652828478976
3.6361230021769884,3.654920565430668
3.6414108986917597,3.664769816355841
3.6467540456790237,3.677281834572503
3.6511576252323827,3.698342170369561
3.6647354314486593,3.7170426494096347
3.6655726281833436,3.721252287817337
3.668030714998488,3.7251274844413986
3.6724876290650634,3.7287662783740982
3.6753291629117264,3.7321851788231433
3.6769864553453324,3.7353828786697574
3.680335866071335,3.7383550572109887
3.6917459404655197,3.741099319711572
3.6950103867733923,3.7436168734843434
3.700727073572504,3.7459128045635675
3.705309956918794,3.74799568639367
3.708059575324927,3.7498768841104444
3.710647847750601,3.751569761168117
3.7146759798449986,3.7530889098479916
3.723051844247691,3.754449473007972
3.7262855891782314,3.755666588015517
3.7314255238229976,3.756754959770625
3.7469823895596264,3.7577285549465946
3.7522485381283017,3.7586004016263055
3.7556134890511643,3.759382475335426
3.7628270025484043,3.760085652382893
3.7641655290061906,3.7607197131134895
3.767430783399287,3.761293380228547
3.769572677234643,3.7618143801255486
3.7726506919573195,3.762289517878983
3.7747507656222075,3.762724758841836
3.7858607396187494,3.7631253118153807
3.7899338936094393,3.7634957103106514
3.792058664072524,3.7638398896432124
3.7942528460392695,3.7641612585152995
3.7974107161971036,3.764462764402218
3.798766045198967,3.764746952525534
3.8011269450454663,3.765016018510323
3.8026752342157595,3.765271855025542
3.8050291776236334,3.7655160928263016
3.807464248448472,3.7657501366780677
3.809768028158782,3.765975196663855
3.812139869734369,3.7661923153696852
3.8144965636287815,3.7664023914208467
3.816872377046913,3.766606199808723
3.819933976786907,3.7668044094101933
3.822399265117992,3.7669975980620554
3.824912675746506,3.767186265513825
3.827279570660624,3.76737084454501
3.8296491246010076,3.7675517104982847
3.832021514846841,3.767729189448356
3.8343961528858808,3.7679035651978077
3.8367732758824347,3.768075085265799
3.8391533443791426,3.7682439660130447
3.8415359269456566,3.7684103970267744
3.843920812800289,3.7685745448721697
3.846308600614294,3.7687365563017536
3.848698956588584,3.768896561001274
3.851092074500822,3.76905467393936
