model_id,rmse,mse,mae,rmsle,mean_residual_deviance
GBM_grid_1_AutoML_1_20260317_200224_model_9,2.032009669830473,4.129063298284548,1.613590240818498,,4.129063298284548
DeepLearning_grid_1_AutoML_1_20260317_200224_model_2,2.0409856374729407,4.1656223723708266,1.623456018334242,,4.1656223723708266
DeepLearning_grid_1_AutoML_1_20260317_200224_model_4,2.049576482878257,4.2007637591676055,1.63228647531485,,4.2007637591676055
GBM_grid_1_AutoML_1_20260317_200224_model_8,2.050829420399467,4.205901311576014,1.6257832753328645,,4.205901311576014
DeepLearning_grid_1_AutoML_1_20260317_200224_model_9,2.0511783328654265,4.20733255321659,1.6281993394315597,,4.20733255321659
GBM_5_AutoML_1_20260317_200224,2.053634069426081,4.217412891107527,1.630462507042514,,4.217412891107527
GBM_1_AutoML_1_20260317_200224,2.057031983495217,4.231380581122269,1.6307351062492792,,4.231380581122269
GBM_grid_1_AutoML_1_20260317_200224_model_10,2.058041514208648,4.235534874206225,1.6328966334859756,,4.235534874206225
DeepLearning_1_AutoML_1_20260317_200224,2.05879716354337,4.238645760614226,1.6354977921441611,,4.238645760614226
DeepLearning_grid_1_AutoML_1_20260317_200224_model_1,2.0639158056031044,4.259748452618312,1.638251316681916,,4.259748452618312
GBM_grid_1_AutoML_1_20260317_200224_model_7,2.064429121620283,4.261867598193892,1.639631018106256,,4.261867598193892
GBM_grid_1_AutoML_1_20260317_200224_model_12,2.066052420553872,4.268572604476513,1.6371569406133484,,4.268572604476513
GBM_2_AutoML_1_20260317_200224,2.0669430900019408,4.27225373730677,1.6446225591583727,,4.27225373730677
GBM_grid_1_AutoML_1_20260317_200224_model_2,2.0671866769420344,4.273260757326651,1.6378985321088302,,4.273260757326651
XGBoost_grid_1_AutoML_1_20260317_200224_model_25,2.0689549880098883,4.280574742410997,1.6434268279977375,,4.280574742410997
GBM_grid_1_AutoML_1_20260317_200224_model_13,2.0692678428731788,4.281869405549019,1.6432783583140969,,4.281869405549019
GBM_grid_1_AutoML_1_20260317_200224_model_16,2.074315341053768,4.302784134131011,1.644646434575724,,4.302784134131011
XGBoost_grid_1_AutoML_1_20260317_200224_model_1,2.0756541393390737,4.308340106155431,1.644885325139272,,4.308340106155431
GBM_grid_1_AutoML_1_20260317_200224_model_3,2.078396083461265,4.319730279747126,1.6520809004515984,,4.319730279747126
GBM_grid_1_AutoML_1_20260317_200224_model_1,2.083550745899156,4.341183710736929,1.6514883631865591,,4.341183710736929
XGBoost_grid_1_AutoML_1_20260317_200224_model_23,2.084826587105537,4.3465018983021215,1.6545290548353806,,4.3465018983021215
XGBoost_3_AutoML_1_20260317_200224,2.08630101265574,4.352651915408368,1.6601822535704995,,4.352651915408368
GBM_3_AutoML_1_20260317_200224,2.087599365350413,4.358071110211449,1.6624336320118656,,4.358071110211449
GBM_grid_1_AutoML_1_20260317_200224_model_4,2.087779188116428,4.358821938332092,1.6530200361491942,,4.358821938332092
XGBoost_grid_1_AutoML_1_20260317_200224_model_24,2.088762683592098,4.362929548366862,1.6561872296297455,,4.362929548366862
GBM_grid_1_AutoML_1_20260317_200224_model_15,2.1026235907541704,4.421025964395961,1.6747325418859969,,4.421025964395961
XGBoost_grid_1_AutoML_1_20260317_200224_model_21,2.1028756739242667,4.422086099982439,1.670976292834012,,4.422086099982439
GBM_grid_1_AutoML_1_20260317_200224_model_17,2.103911008348416,4.426441531049648,1.6696211183771623,,4.426441531049648
XGBoost_grid_1_AutoML_1_20260317_200224_model_8,2.105041541496376,4.43119989142544,1.666295855597942,,4.43119989142544
DeepLearning_grid_1_AutoML_1_20260317_200224_model_7,2.1095616829657864,4.450250494237442,1.670735460694548,,4.450250494237442
XGBoost_grid_1_AutoML_1_20260317_200224_model_19,2.1127644121769524,4.463773461361423,1.6764889912805985,,4.463773461361423
XGBoost_grid_1_AutoML_1_20260317_200224_model_16,2.113683127116939,4.467656361858843,1.6714180122097957,,4.467656361858843
XGBoost_grid_1_AutoML_1_20260317_200224_model_13,2.1248642388632613,4.515048033599947,1.6858638197488385,,4.515048033599947
DRF_1_AutoML_1_20260317_200224,2.125998401212251,4.519869201957048,1.687862176921573,,4.519869201957048
DeepLearning_grid_1_AutoML_1_20260317_200224_model_3,2.129281371019823,4.533839156972058,1.6893235891657132,,4.533839156972058
XGBoost_grid_1_AutoML_1_20260317_200224_model_18,2.1292860283447705,4.533858990504246,1.6937798590864637,,4.533858990504246
XGBoost_grid_1_AutoML_1_20260317_200224_model_26,2.1297650445382432,4.535899144936985,1.6912784018010774,,4.535899144936985
