model_id,rmse,mse,mae,rmsle,mean_residual_deviance
DeepLearning_grid_1_AutoML_1_20260318_103202_model_4,1.1236358259197383,1.2625574692903332,0.8912698995014556,,1.2625574692903332
XGBoost_grid_1_AutoML_1_20260318_103202_model_1,1.124015739989909,1.2634113837450622,0.8921202679040958,,1.2634113837450622
GBM_grid_1_AutoML_1_20260318_103202_model_8,1.1257318259261593,1.2672721439030448,0.8892831055574929,,1.2672721439030448
GBM_grid_1_AutoML_1_20260318_103202_model_9,1.137959405066109,1.2949516075784129,0.9003044327425077,,1.2949516075784129
GBM_2_AutoML_1_20260318_103202,1.1387632500706968,1.2967817397115762,0.9005457428173484,,1.2967817397115762
GBM_5_AutoML_1_20260318_103202,1.1400324882509218,1.299674074267588,0.8964994616170168,,1.299674074267588
XGBoost_grid_1_AutoML_1_20260318_103202_model_23,1.1409717336878955,1.301816497074762,0.9075978464759362,,1.301816497074762
XGBoost_grid_1_AutoML_1_20260318_103202_model_25,1.1414520053365214,1.302912680486766,0.9051810477916268,,1.302912680486766
GBM_grid_1_AutoML_1_20260318_103202_model_7,1.1482206053114534,1.3184105584618004,0.907219869459411,,1.3184105584618004
GBM_3_AutoML_1_20260318_103202,1.1508319508829878,1.324414179173144,0.9055887996462944,,1.324414179173144
DeepLearning_grid_1_AutoML_1_20260318_103202_model_2,1.1512595407352082,1.325398530133843,0.9117296865649044,,1.325398530133843
GBM_grid_1_AutoML_1_20260318_103202_model_16,1.1517495761770562,1.3265270862240286,0.9060971163261043,,1.3265270862240286
XGBoost_grid_1_AutoML_1_20260318_103202_model_24,1.1562249973434549,1.336856244481872,0.9143086634423176,,1.336856244481872
GBM_grid_1_AutoML_1_20260318_103202_model_13,1.1583203508428708,1.3417060351767511,0.9091399950348756,,1.3417060351767511
DeepLearning_grid_1_AutoML_1_20260318_103202_model_9,1.1590375009338412,1.343367928570964,0.9132941943553236,,1.343367928570964
GBM_grid_1_AutoML_1_20260318_103202_model_3,1.1623951173638185,1.3511624088712448,0.9153130095148888,,1.3511624088712448
GBM_1_AutoML_1_20260318_103202,1.1637839201456934,1.3543930127896775,0.908222770233528,,1.3543930127896775
GBM_grid_1_AutoML_1_20260318_103202_model_2,1.1674583912493204,1.3629590952984512,0.9144014595299084,,1.3629590952984512
