mean_pdp,ground_truth_pdp
2.4222363912366744,2.2125846413195425
2.5143595603831583,2.4594607636627117
2.560229479529127,2.5258676028371396
2.5789467441094462,2.5716323932646867
2.5957458243450757,2.6076542969413157
2.655878424978694,2.637818461735159
2.6681735097165267,2.664009353501031
2.6767547210660645,2.6872996095729818
2.685464166120692,2.70836418419429
2.6915669397420197,2.727658279311336
2.7111231632435135,2.745504948336079
2.725836991813243,2.7621426127342597
2.7339825718573114,2.7777527811589526
2.7348147638501277,2.7924771664869357
2.7727078264465894,2.806428751317212
2.8023365709444974,2.81969921633178
2.810087426177302,2.8323640872293483
2.8193208789789854,2.844486398193536
2.823592999868076,2.856119360650377
2.8294756313631004,2.867308347075574
2.8349923663166927,2.8780923920697976
2.8438402089305974,2.8885053461837322
2.8502389916526876,2.8985767753672906
2.8559599662569535,2.908332671022225
2.8623816780330507,2.917796016959839
2.8743800177487393,2.926987246805135
2.892306002975984,2.9359246165108988
2.9115130495977866,2.9446245103656747
2.9287203368328423,2.953101694370505
2.936984671323975,2.9613695275765033
2.978504107442641,2.9694401395548495
2.9866012110439737,2.9773245803650856
2.9878453262785243,2.9850329480258675
2.9932677994241907,2.9925744974550414
2.994464490239061,2.9999577340483263
2.9997853374595436,3.0071904944472694
3.005544658441256,3.0142800165633576
3.0149797004311902,3.021233000543949
3.025510553890946,3.0280556620631303
3.0347770519137103,3.0347537790788137
3.039921453760911,3.0413327330029634
3.0492694049807114,3.0477975450745167
3.0538551895148154,3.0541529085965924
3.058786236312267,3.060403217594822
3.0637908525036828,3.0665525923675863
3.06863187161636,3.072604902327744
3.07258327335523,3.078563786476411
3.0832930616995036,3.084432671800087
3.1062696049796745,3.0902147898411942
3.130005376613559,3.0959131916574325
3.1359486900796596,3.1015307613560963
3.1411422860530838,3.1070702283647225
3.147176171586238,3.112534178578382
3.153741658116944,3.11792506450595
3.158637464265423,3.1232452145223424
3.1756142629401443,3.128496841320495
3.1810253483284114,3.13368204964552
3.1859502386789416,3.1388028433836594
3.190766953449246,3.143861132070185
3.1955838153159206,3.1488587368730054
3.200891252218613,3.1537973961023558
3.2051225830239005,3.1586787702913255
3.209833769668626,3.1635044468871185
3.2141505394223473,3.1682759445886286
3.2175695149391665,3.17299471736216
3.2217947231291224,3.177662158163814
3.225662505911167,3.182279602394121
3.229686643264314,3.186848331107931
3.2334798672766163,3.191369574000276
3.2378666275204218,3.195844512186888
3.241833582130916,3.2002742807962576
3.2461893502221884,3.204659971388496
3.2503732682652386,3.209002634214851
3.254732460902456,3.2133032803304213
3.258872116924655,3.2175628835714787
3.2632190338862355,3.221782382407794
3.267478229532788,3.225962681679401
3.271817624879388,3.2301046542264413
3.276148382280832,3.234209142419973
3.280474142585,3.2382769596009333
3.2847947435465,3.242308891433868
3.2891544425840955,3.246305697181468
3.2934658654825717,3.250268110905466
3.2977726411164787,3.254196842598981
3.3020746760823663,3.258092579255019
3.30637164353724,3.2619559858754212
3.310637569319059,3.2657877064242524
3.314926355878106,3.2695883647292967
3.31921097466935,3.273358565335036
3.3234917803570405,3.277098894310258
3.327767779654023,3.2808099200131706
3.3320395365813966,3.2844921938167215
3.3363074951416043,3.2881462507965917
3.340571856920942,3.2917726103841707
3.344832925424089,3.295371776986665
3.349090417918751,3.2989442405762994
3.3532908293296315,3.302490477250486
3.3575413827512546,3.306010949764658
3.361788936723471,3.3095061080393853
3.366033559159716,3.312976389643245
