model_id,rmse,mse,mae,rmsle,mean_residual_deviance
StackedEnsemble_AllModels_1_AutoML_1_20260316_223559,3.052500587015928,9.317759833732582,2.446327639112162,,9.317759833732582
StackedEnsemble_BestOfFamily_1_AutoML_1_20260316_223559,3.0528525046714567,9.319908415278787,2.447691365207875,,9.319908415278787
DeepLearning_grid_1_AutoML_1_20260316_223559_model_2,3.072593794028048,9.440832623099672,2.4647340407821767,,9.440832623099672
DeepLearning_grid_1_AutoML_1_20260316_223559_model_4,3.074591679606788,9.45311399630729,2.463170557410825,,9.45311399630729
DeepLearning_grid_1_AutoML_1_20260316_223559_model_1,3.0799373992148715,9.486014383082466,2.466501875855684,,9.486014383082466
XGBoost_grid_1_AutoML_1_20260316_223559_model_1,3.115307372194704,9.70514002325067,2.499037996828658,,9.70514002325067
GBM_1_AutoML_1_20260316_223559,3.125327990686108,9.76767504936606,2.4981679501827805,,9.76767504936606
DeepLearning_grid_2_AutoML_1_20260316_223559_model_1,3.126064557900312,9.772279620160472,2.500968524538654,,9.772279620160472
GBM_grid_1_AutoML_1_20260316_223559_model_2,3.129344692490021,9.792798204415462,2.502025448565062,,9.792798204415462
GBM_2_AutoML_1_20260316_223559,3.1294567806606333,9.793499742022814,2.502041181050646,,9.793499742022814
GBM_5_AutoML_1_20260316_223559,3.13387853239841,9.821194655827613,2.509847265983688,,9.821194655827613
DeepLearning_1_AutoML_1_20260316_223559,3.1362600421616995,9.836127052060103,2.5093693080152724,,9.836127052060103
GBM_grid_1_AutoML_1_20260316_223559_model_7,3.1389459946354585,9.852981957237988,2.5146454279036536,,9.852981957237988
GBM_grid_1_AutoML_1_20260316_223559_model_3,3.153338255421077,9.94354215310204,2.522165268364311,,9.94354215310204
GBM_3_AutoML_1_20260316_223559,3.158350322785235,9.9751767614376,2.5286062708831847,,9.9751767614376
DeepLearning_grid_1_AutoML_1_20260316_223559_model_3,3.177752040849716,10.098108033124534,2.5436862775984177,,10.098108033124534
XGBoost_grid_1_AutoML_1_20260316_223559_model_8,3.1788551548810853,10.10512009571405,2.540230550376122,,10.10512009571405
GBM_grid_1_AutoML_1_20260316_223559_model_4,3.1817312094422903,10.123413489139098,2.5431343078300546,,10.123413489139098
XGBoost_3_AutoML_1_20260316_223559,3.1850413093091,10.144488142005423,2.552745721470023,,10.144488142005423
DeepLearning_grid_2_AutoML_1_20260316_223559_model_2,3.1923885515146635,10.19134466384189,2.5521259068780764,,10.19134466384189
GBM_4_AutoML_1_20260316_223559,3.199014367622022,10.233692924252123,2.556888020754658,,10.233692924252123
XGBoost_grid_1_AutoML_1_20260316_223559_model_11,3.214157238114234,10.330806751322118,2.569361237158027,,10.330806751322118
DeepLearning_grid_3_AutoML_1_20260316_223559_model_2,3.235264043558142,10.46693343154018,2.5876026893689903,,10.46693343154018
DeepLearning_grid_3_AutoML_1_20260316_223559_model_1,3.239725790741573,10.49582319919611,2.589779545684729,,10.49582319919611
GBM_grid_1_AutoML_1_20260316_223559_model_5,3.250148271067756,10.56346378392472,2.5963384827382483,,10.56346378392472
XRT_1_AutoML_1_20260316_223559,3.258755123325745,10.619484953801788,2.607754538165221,,10.619484953801788
GBM_grid_1_AutoML_1_20260316_223559_model_1,3.2596601160636998,10.625384072256413,2.606973942619914,,10.625384072256413
DRF_1_AutoML_1_20260316_223559,3.261224731215524,10.635586747491768,2.6070601242403324,,10.635586747491768
XGBoost_grid_1_AutoML_1_20260316_223559_model_5,3.2859772887554035,10.797646742216312,2.629310792779469,,10.797646742216312
XGBoost_grid_1_AutoML_1_20260316_223559_model_4,3.323909731355037,11.048375902196716,2.652065901399136,,11.048375902196716
XGBoost_grid_1_AutoML_1_20260316_223559_model_9,3.336968888398254,11.135361362137877,2.669814046424988,,11.135361362137877
XGBoost_grid_1_AutoML_1_20260316_223559_model_3,3.3418074069912285,11.16767674542144,2.666668803015596,,11.16767674542144
XGBoost_grid_1_AutoML_1_20260316_223559_model_7,3.3533369197565817,11.24486849740256,2.675268712864729,,11.24486849740256
XGBoost_grid_1_AutoML_1_20260316_223559_model_2,3.3622589567523264,11.304785292261242,2.692045432141365,,11.304785292261242
XGBoost_2_AutoML_1_20260316_223559,3.402644543404665,11.57798988876154,2.713031825107668,,11.57798988876154
XGBoost_grid_1_AutoML_1_20260316_223559_model_10,3.4115537845060584,11.63869922457761,2.725502783954551,,11.63869922457761
GLM_1_AutoML_1_20260316_223559,3.438234094936483,11.8214536915837,2.7416770771139043,,11.8214536915837
XGBoost_1_AutoML_1_20260316_223559,3.4705444582916822,12.044678836979108,2.777837974231341,,12.044678836979108
DeepLearning_grid_2_AutoML_1_20260316_223559_model_3,3.487648806923516,12.163694200435026,2.785602992715217,,12.163694200435026
XGBoost_grid_1_AutoML_1_20260316_223559_model_6,3.505884562210776,12.291226563547845,2.8074660321959817,,12.291226563547845
DeepLearning_grid_3_AutoML_1_20260316_223559_model_3,3.673291131272054,13.493067735081926,2.9306053293597687,,13.493067735081926
GBM_grid_1_AutoML_1_20260316_223559_model_6,3.687652511332757,13.598781044338793,2.936331194458836,,13.598781044338793
